query_id	query	hotel_id	hotel_name	location	retrieved_by	rank_bm25	rank_vector	rank_hybrid	score_bm25	score_vector	score_hybrid	top_review_1	top_review_2	top_review_3	relevance	note
Q25	resort nằm ven sông ở hội an	3000010034587	Hoi An Canal House Riverside By Haviland	Hội An	bm25,hybrid,vector	9	9	9	2.441508	2.264864	2.335522	Khách sạn giá rẻ hơn so với mặt bằng chung của Hội An mà dịch vụ ok lắm. Mình đến được chị Tiểu Ny quản lý khách sạn tiếp đón rất nhiệt tình, hướng dẫn mình các địa điểm ăn uống, vui chơi. Phòng ốc thoáng mát, sạch sẽ khá rộng, mang phong cách Hội An, có ăn sáng bao gồm. Nhân viên hỗ trợ hết mình. Trải nghiệm đáng nhớ ở Hội An. Khách sạn mới đổi tên thành Hoi An Canal House, lúc trước là Le Pavillon Hoi An Central Villa.			1	location_or_generic_match
Q25	resort nằm ven sông ở hội an	1000000227349	Hadana Boutique Resort HoiAn	Hội An	hybrid,vector		5	10		20.400398	0.829077	Khách sạn chu đáo tận tâm, dịch vụ ổn.	Đi cùng gia đình rất ổn, khách sạn đẹp	Resort mới, cơ sở vật chất tốt, phòng ốc sạch đẹp thoải mái, thiết kế rất dễ chịu. Tuy nhiên khuôn viên hạn chế cây cối. Vị trí tương đối gần phố cổ, có thể đi bộ hoặc dùng xe đạp miễn phí tại resort. Ngoài ra có thể đi ô tô đưa đón miễn phí đến phố cổ, biển An Bàng. Một điều ấn tượng nữa là các nhân viên hết sức thân thiện và nhiệt tình với du khách. Tôi rất hài lòng, cả gia đình tôi đều thích resort này.	1	location_or_generic_match
Q25	resort nằm ven sông ở hội an	9000000133984	The Nam An Villa Hoi An	Hội An	bm25	8			3.071786			Một điểm tuyệt vời để tham quan Hội An	Phòng nhỏ nhưng rất xinh xắn và đầy đủ tiện nghi. Sẽ quay lại nếu có dịp ghé đến Hội An.	Một trải nghiệm đi chơi rất vui vẻ và đơn giản, không khí mát mẻ vui tươi. Mình rất thích khu vực mình ở, do du lịch 1 ngày nên còn nhiều thứ hội an chưa được trải nghiệm, sẽ ghé lại!	1	location_or_generic_match
Q26	khách sạn gần sân bay tân sơn nhất	9000000337401	Havana Airport Hotel	TP Hồ Chí Minh	bm25,hybrid,vector	1	2	1	10.403651	13.136657	11.429348	Phòng 3 người lớn 1 trẻ em nhưng hơi nhỏ, bỏ 2 cái giường là hết cái phòng luôn rồi. diện tích phòng như vậy phải là phòng đơn thì ok hơn. Nhân viên lịch sự, có thang máy cho khách, toilet khá sạch, gần sân bay Tân Sơn Nhất, book grab 7 chỗ đến sân bay tầm 60 ngàn đồng, xung quanh khách sạn có nhiều quán ăn, tạp hóa, nhà thuốc.	Gần sân bay, thuận tiện đi lại	Gần sân bay. Khách sạn sạch sẽ, phòng ốc tiện nghi nhưng trần nhà hơi thấp.	1	descriptor_hit_1/1
Q26	khách sạn gần sân bay tân sơn nhất	3000010029910	Vy Vy Airport Hotel	TP Hồ Chí Minh	bm25,hybrid,vector	2	4	2	9.014383	12.599015	11.165162	Gần sân bay, gần quán xá, rất thuận tiện.	Khách sạn gần sân bay thuận tiện di chuyển, nhân viên thân thiện, khách sạn an toàn, yên tĩnh	Nhân viên nhiệt tình, thân thiện, gần sân bay	1	descriptor_hit_1/1
Q26	khách sạn gần sân bay tân sơn nhất	9000000303400	Prague Saigon Airport Hotel	TP Hồ Chí Minh	bm25,hybrid,vector	3	3	3	8.722416	12.657158	10.960229	Khách sạn gần sân bay. Phòng ở sạch sẽ, thoải mái. Nhân viên thân thiện, nhiệt tình. 😊😊😊	Rất tốt, sạch sẽ, gần sân bay,	Gần sân bay khá thuận tiện cho việc di chuyển	1	descriptor_hit_1/1
Q26	khách sạn gần sân bay tân sơn nhất	1000000324420	The Imperial Vung Tau Hotel & Resort	Vũng Tàu	hybrid,vector		1	4		13.928988	10.719945	Phòng tuyệt đẹp, nhân viên nhiệt tình	nhân viên thân thiệt nhiệt tình, phòng rộng sạch sẽ	Trải nghiệm tốt, ngay khu vực trung tâm tiện di chuyển	0	descriptor_miss_0/1
Q26	khách sạn gần sân bay tân sơn nhất	9000000876237	Muong Thanh Luxury Saigon Hotel	TP Hồ Chí Minh	bm25,hybrid,vector	6	5	5	7.113935	12.581259	10.075605	khách sạn gần chợ đêm, gần sân bay, rất thuận tiện	khách sạn gần chợ đêm, gần sân bay, rất thuận tiện	Vì cơ sở này gần sân bay hơn nên giá rẻ hơn mường thanh quận khác. Lần đầu tới Sài Gòn nên mình đặt ở đây cho yên tâm đặt chỗ khác sợ chất lượng không như quảng cáo. Để tới quận 1 đi cũng có chút xíu. Nhân viên nhẹ nhàng nhiệt tình, 10 điểm luôn	1	descriptor_hit_1/1
Q26	khách sạn gần sân bay tân sơn nhất	1000000429469	Moonlight Hotel Hue	Thành Phố Huế	hybrid,vector		6	6		12.149397	9.112498	Khách sạn sạch, đẹp, ngay trung tâm, rất thuận lợi di chuyển	Khách sạn ok. Vị trí ngay phố đi bộ sầm uất	Vị trí ngay trung tâm, thuận tiện đi lại. Nhân viên thân thiện.	0	descriptor_miss_0/1
Q26	khách sạn gần sân bay tân sơn nhất	2000000285030	Ruby Luxury Hotel	Khánh Hòa	hybrid			7			8.967066	Khách sạn ok nha, sạch sẽ, quan trọng giá ok.	Vị trí gần biển sạch sẽ gần trung tâm	Khách sạn rất OK có view đẹp lần sau sẽ ghé lại	0	descriptor_miss_0/1
Q26	khách sạn gần sân bay tân sơn nhất	3000020010460	Amona Hotel	Thành Phố Huế	hybrid,vector		9	8		11.871600	8.760872	Khách sạn tương đối mới, xung quanh nhiều quán ăn, phố đi bộ, buổi tối đi ăn ngay gần đó, đồ ăn ngon, tương đối phù hợp, bia Huế ngon :)	Khách sạn ngay trung tâm tiện để di chuyển	Khách sạn ngay khu trung tâm, đi chơi và đi ăn rất tiện. Khách sạn hỗ trợ cho nhận phòng sớm.	0	descriptor_miss_0/1
Q26	khách sạn gần sân bay tân sơn nhất	9000000809267	Gold Plaza Hotel Da Nang	Thành Phố Đà Nẵng	bm25,hybrid	4		9	7.637860		8.705356	Vị trí ngay cầu Trần Thị Lý, ra sân bay gần & đi qua các cây cầu khác cũng rất gần. Đồ ăn sáng rất ngon. Mình rất hài lòng	Đây là lần thứ 2 mình chọn Gold Plaza Hotel. Khách sạn nằm gần sân bay Đà Nẵng, rất tiện lợi di chuyển. Phòng ốc hiện đại, view toàn thành phố. Nhân viên rất thân thiện và buffet sáng rất ngon!	Gần sân bay. Nhân viên thân thiện. Ăn sáng ngon. Phòng ngủ giường nệm êm, bé nhà mình ngủ rất ngon. Khách sạn có dịch vụ book tour luôn, rất tiện lợi	1	descriptor_hit_1/1
Q26	khách sạn gần sân bay tân sơn nhất	9000000875189	Buon Ma Thuot Hotel	Đắk Lắk	hybrid,vector		7	10		12.147326	8.603762	ngay trung tâm, khách sạn sạch sẽ	khách sạn sạch đẹp, ngay trung tâm	Khách sạn sạch sẽ - gần ngay trung tâm, thuận tiện ăn uống	0	descriptor_miss_0/1
Q26	khách sạn gần sân bay tân sơn nhất	1000000514438	The Western Hill Hotel	Lâm Đồng	vector		8			11.874839		Khách sạn đẹp sang trọng, nhân viên thân thiện	Ks ngay trung tâm, thuận tiện ăn uống, phòng xuống cấp theo thjan	Mình ở đây 1 đêm. Khách sạn ở ngay trung tâm, nhân viên thân thiện. Sẽ quay lại	0	descriptor_miss_0/1
Q26	khách sạn gần sân bay tân sơn nhất	1000000448912	Hanoi Brilliant Hotel and Spa	Hà Nội	vector		10			11.690373		Khách sạn thoáng đẹp. Gần ngay trung tâm .	Ks ngay trung tâm tiện đi bộ, ăn uống dịch vụ quanh đó thuận tiện, phòng ốc sạch sẽ gọn gàng và thơm. Lần sau tới Hn mình sẽ ghé đây tiếp	Nhân viên rất chu đáo khi biết tôi ra sân bay sớm, đã chuẩn bị đồ ăn sáng cho tôi mang theo … rất cám ơn	1	descriptor_hit_1/1
Q26	khách sạn gần sân bay tân sơn nhất	1000000272293	Eastin Grand Hotel Saigon	TP Hồ Chí Minh	bm25	5			7.524874			Khách sạn hơi cũ, tuy nhiên gần sân bay. Nhân viên lịch sự vui vẻ	Phòng dọn có vài chỗ còn bụi. Phòng đẹp, nhân viên nhiệt tình nhất vào giờ cao điểm của khách sạn. Còn lại các khung giờ khác do ít nhân viên nên phục vụ chưa kịp thời và nhanh chóng. Khách sạn vắng do mùa dịch nên giá rất ổn. Gần sân bay là một lợi thế.	khách sạn rất ok so với giá tiền, nhân viên thân thiện, lịch sự, nhiệt tình và chu đáo. khách sạn nằm gần sân bay nên di chuyển cực kì thuận tiện, mình rất thích. Có dịp chắc chắn sẽ ở tiếp, hihi	1	descriptor_hit_1/1
Q26	khách sạn gần sân bay tân sơn nhất	1000000240823	Huong Giang Hotel Resort and Spa	Thành Phố Huế	bm25	7			6.982474			Khách sạn nằm ở vị trí tuyệt vời, gần phố đi bộ, gần bến xe, khu vực đông vui nhộn nhịp, đồ ăn sáng rất đa dạng và hương vị rất ngon. Tôi sẽ quay lại khi có dịp 👍👍👍	Khách sạn nằm ở vị trí thuận lợi, gần phố Tây vài bước đi bộ, nhân viên thân thiện tuyệt vời, không gian khách sạn rộng rãi, thoáng đãng!	Khách sạn đẹp, ngay gần trung tâm nên rất tiện lợi. Nhân viên hổ trợ tốt, nhiệt tình. Buffe sáng cũng ok, nhiều món hơn so với các khách sạn khác. Lần sau có dịp đi lại sẽ vẫn chọn khách sạn Hương Giang nhé	0	descriptor_miss_0/1
Q26	khách sạn gần sân bay tân sơn nhất	3000010033024	Tom Hill Boutique Resort and Spa - Sea View	Phú Quốc	bm25	8			6.303261			khách sạn khá được, có cảnh quan, gần trung tâm và hỗ trợ xe đưa ra sân bay	điểm cộng - được đón từ sân bay khi tới khách sạn - phòng sạch sẽ , tiện nghi đầy đủ 3 sao như 4 sao. - buffe sáng tạm ổn. - view hướng biển đẹp . núi cao trong sạch - nhân viên vui vẻ nhiệt tình. Điểm trừ - khi check out trả phòng, không có xe đưa ra sân bay, nhân viên thuê ta xi để khách phải trả tiền ra sân bay. - view hương núi mà sao hướng vô chùa , cảm không được thoải mái khi ngó ra kính. - buffe thực đơn không đa dạng. - kháchsạn trên núi nên đi bộ xuống để đi chơi hơi mệt. 8/10₫	Nhân viên lễ tân dễ thương, thân thiện.View hồ bơi đẹp. Phòng Villa khá xuống cấp, máy lạnh không mát. Buffet sáng có món tráng miệng sữa chua ngon.	1	descriptor_hit_1/1
Q26	khách sạn gần sân bay tân sơn nhất	3000010041023	F&F Hotel	Hải Phòng	bm25	9			6.150631			Vị trí thuận tiện, gần sân bay và các địa điểm ăn uống tại địa phương. Cô chủ khách sạn nhiệt tình, hướng dẫn các địa điểm nên ghé tại Hải Phòng.	Khách sạn này phù hợp với các bạn lưu trú ngày cuối cùng tại Hải Phòng (trước khi ra sân bay) vì khách sạn cách sân bay chừng 10 phút đi bộ. Phòng khách sạn nhỏ nhưng sạch sẽ, có chỗ để xe, đường phía trước rộng nhưng yên tĩnh vì không có nhiều phương tiện qua lại, chỗ ăn uống không quá xa (cả chỗ ăn sáng và ăn trưa, tối) các bạn có thể ăn ở đường Ngô Gia Tự gần đó.	Khách sạn rất mới, mọi thứ đều quá tuyệt vời, lễ tân rẩt nhiệt tình ân cần với khách, điểm trừ duy nhất cho mấy bác bảo vệ, có vẻ ko đc chuyên nghiệp cho lắm. Khách sạn gần sân bay Cát Bi , khu mua sắm, giải trí vui chơi. Nói chung là nơi mình sẽ quay lại nếu về Hp.	1	descriptor_hit_1/1
Q26	khách sạn gần sân bay tân sơn nhất	3000010039031	Elegant Hotel Pleiku	Gia Lai	bm25	10			5.768542			"Tôi thích nhất ""lễ tân' ở khách sạn"	mình có một chuyến đi hơi bất chợt đến với Gialai, book phòng qua traveloka, vì hơi bất chợt nên thời gian mình check in khác biệt với bình thường, mình tới Pleiku lúc 5h sáng, mình có gọi cho bạn nhân viên qua sđt, và được hỗ trợ nhận phòng rất chi là ok. Giá cả và phòng ốc tương đối phù hợp, Vị trí thì gần với quãng trường, xung quanh có các quán cà phê chill, đi xa hơn chút tầm 2km có các quán nhậu ở bờ kè. Nói chung, thời gian mình ở tại khách sạn rất chi hài lòng với phong cách phục vụ và vị trí của khách sạn. Hẹn Elegant và Tp, Pleiku một dịp gần nhất!	Khách sạn sạch. Gần trung tâm. Thuận tiện đi lại	0	descriptor_miss_0/1
Q27	chỗ nghỉ yên tĩnh xa trung tâm đà lạt	3000020015784	Larita Da Lat Boutique Hotel	Lâm Đồng	bm25,hybrid,vector	4	2	1	0.006537	13.345434	12.690825	Giá cả và dịch vụ rất phù hợp, mình đã có chuyến đi 4N3Đ nghỉ ở Larita rất thoải mái, từ con người cho đến không gian đều rất tuyệt vời, cũng siêu gần trung tâm thành phố. Lần sau ghé Đà Lạt nhất định sẽ tiếp tục chọn Larita là điểm nghỉ của mình.	Mình lên Đà Lạt nhiều lần nhưng lần này thấy Larita là ưng nhất. Anh chị lễ tân đều rất nhiệt tình, dễ thương, vui vẻ. Phòng sạch sẽ. Không gian thoáng đãng, yên tĩnh. Trước phòng có vườn cây mát mẻ, sạch, mỗi phòng đều có 1 cái bàn trà nhỏ ngồi ngắm mưa hoặc sáng sớm tận hưởng không khí rất chill. Mình cực mê sự yên tĩnh và không khí ở đây. Hotel mở nhạc êm dịu cả ngày đêm luôn á. Nói chung thích nhé	Sạch sẽ, view đẹp. Nhân viên thân thiện, 4h sáng mở cửa vui vẻ. Ngay trung tâm thành phố Đà Lạt rất tiện. Sẽ quay lại	1	descriptor_hit_2/2
Q27	chỗ nghỉ yên tĩnh xa trung tâm đà lạt	9000001041950	Tala Dalat Hotel	Lâm Đồng	bm25,hybrid,vector	1	1	2	10.518353	13.873709	11.930939	Nv nhiệt tình chu đáo 5* nhenn. Ở đường dinh2 cung đường đẹp nhất đà Lạt. Trung tâm đi đâu cũng gần. Giá iu thương nhé các B. ❤️	Không gian xung quanh yên tĩnh, di chuyển đến trung tâm cũng gần, lễ tân nhiệt tình dễ thương	Tuyệt nha sẽ lưu địa điểm này mỗi khi đến Đà Lạt nghỉ dưỡng	1	descriptor_hit_2/2
Q27	chỗ nghỉ yên tĩnh xa trung tâm đà lạt	9000001107521	Mercure Dalat Resort	Lâm Đồng	bm25,hybrid,vector	2	4	3	2.340400	9.033834	6.356461	Mình rất hài lòng với kỳ nghỉ tại đây. Phòng sạch sẽ, không gian đẹp và yên tĩnh. Nhân viên cực kỳ dễ thương, chăm sóc tận tình và chủ động hỗ trợ. Dịch vụ tốt hơn mong đợi. Chắc chắn sẽ quay lại!	Khách sạn ngay trung tâm và rộng rãi với nhiều khuôn viên khác nhau, hồ bơi, gym, khu xe cổ và cả spa đủ cả. Hơi tiếc mình chưa có dịp ghé quán cafe cạnh Mercure. Nhân viên đưa vali lên tới tận phòng, dù villa của mình là 2 lầu thang bộ, rất nice và chuyên nghiệp. Xứng đáng ghé lại	Resort 4*, thấy review cũng rất tốt, nhưng chắc mình ko được may mắn, trải nghiệm của mình cho resort 4* như này là khá tệ - Kiến trúc đẹp, ở khu trung tâm, vị trí thuận lợu mà có khuôn viên rộng thoáng như này rất ok - Phòng nằm trong villa nên cách âm với hành lang rất tệ, âm thanh khi mở cửa và đóng cửa ko khác gì, các khách phòng khác nói chuyện, kéo vali,...nghe rất rõ, 11h đêm khách phòng bên rủ nhau đi karaoke mà nghe rõ đến mức bé mình đang ngủ cũng giật mình dậy - Còn một vấn đề khác mình thật sự không hiểu, đường xe chạy vào cửa chính lễ tân để đón trả khách mà lại cho phép các phương tiện đậu đỗ rất lâu, đi ăn buffet sáng xong, muốn bắt xe điện về phòng, mình cũng phải chủ động đi đường khác để bạn xe điện tới đón cho dễ, vì 1 xe 45 chỗ đậu ngay lối đi đó, đậu rất lâu, lúc check out mình vào làm thủ tục, chồng mình lấy xe đến, thì tình trạng 1 xe taxi đang đậu, thậm chí taxi mở cốp, ngồi ở cốp rất lâu cũng ko có nhân viên nào nhắc nhở, xe nhà mình đã chạy đến ngay sau xe taxi, nhưng tài xế ko chịu chạy đi, khiến xe mình phải lùi lại, để đi đườnh khác, vì lùi lại xuống dốc, chồng mình sơ ý chạy xa ra hướng lối vào thì chú bảo vệ nhắc nhở, việc xe mình chạy xe lối chú nhắc rất đúng, này lỗi của mình (nhưng vì sơ ý đang lùi xe vì xe taxi chắn ngang chứ ko cố ý), chú nhắc đúng nhưng nó khiến mình thắc mắc là lối vào có người kiểm soát, còn việc các xe đậu đỗ ngay lối vào chính của sảnh, thì ko ai để ý quản lý hết???? Lúc lùi xong chạy xe, mình mới thấy có bạn ra nhắc nhở xe taxi??? Mình cảm thấy resort phân bổ công việc có vấn đề, hi vọng sẽ cải thiện - Thêm 1 cái nữa, là nhân viên resort (mình ko muốn ảnh hưởng công việc cụ thể của ai nên mình ko nhắc cụ thể) bắt chuyện và chào mời gia đình mình mua 1 món đặc sản ĐL??? Mình cảm thấy đi nghỉ dưỡng ở resort thì thật sự cảm thấy rất phiền Mình nghĩ resort nên training lại nhân viên	1	descriptor_hit_2/2
