bucket_id,query_id,query,hotel_id,hotel_name,hotel_location,bm25_rank,vector_rank,hybrid_rank,top_review_1,top_review_2,top_review_3,relevant
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,1000000324672,Petro House Vung Tau (Block B),Vũng Tàu,,10,,"Block B là tòa cũ, tuy cũ nhưng chấp nhận được với giá","Nhân viên nhiệt tình, không gian sạch.",Mọi thứ rất tuyệt. Phòng rất lớn và nhân viên rất nhiệt tình.,
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,3000010031099,"Hoang Yen Hotel  - Gần Bãi Trước, Vũng Tàu",Vũng Tàu,8,,9,"Phòng bẩn, máy lạnh bị hư, có con gián chết trong nhà tắm.","Nhận phòng quy định là 14g đã trả tiền đầy đủ, đến nơi nhận 15h thì kêu khách cũ chưa trả phòng lại, còn chưa dọn dẹp kêu tự đi cà phê hay gì đi rồi có phòng gọi. Đến 16h về hỏi có chưa mà vẫn không t","Cái cửa sổ gió thổi thì hay kêu vì chốt bị cũ nên không cài sâu được. Nhưng với giá và diện tích phòng như vậy mình khá hài lòng rồi. Hơn nữa vị trí rất gần biển, từ ks đi ra cũng khá thoáng, yên tĩnh",
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,3000010035081,"Nguyen Ha Hotel - Gần Bãi Sau, Vũng Tàu",Vũng Tàu,3,,4,"Ông bà chủ nhiệt tình, dễ thương, chu đáo",Mình nhận phòng máy lạnh có gặp sự cố không mở được. Bà chủ rất dễ thương giải quyết mình rất ưng. Nói chung không có gi để chê,"Đã ở từ nhiều năm vẫn hài lòng với chỗ này, giá cả hợp lý, phòng sạch sẽ, ngay sát biển",
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,9000000961953,Premier Pearl Hotel Vung Tau,Vũng Tàu,,5,,Xuất sắc khi chọn ở đây. Phục vụ và nhân viên rất ổn áp,"Khách sạn ở đây mình thấy rất thích, sẽ quay lại vào dịp tới.","Nhân viên lịch sự, dễ thương, phòng sạch sẽ",
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,1000000456628,Beachfront Hotel,Vũng Tàu,,8,,"Gia đình mình hay ở đây mỗi khi đến VT, mình thường đặt phòng khu B, nội thất ở đây còn khá mới, giá phòng rất ổn áp ở mặt bằng chung, ăn sáng tạm ổn không quá đa dạng món nhưng cũng chỉn chu, nhân vi","Phù hợp gia đình nghỉ dưỡng, giá quá tốt so với dịch vụ, sát bên quán ốc tự nhiên, quán cà phê, cáp treo, dạo biển đêm rất tuyệt","Ksan cần làm mới hơn, phòng đổi thẻ từ ko dùng khoá chìa ok hơn. Phòng rộng thoáng, máy lạnh cần sửa bớt ồn, nói chung tầm giá này ở ksan này vẫn ổn",
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,1000000541482,Petro Hotel,Vũng Tàu,,9,,"Nhân viên thân thiện, nhiệt tình, nhanh chóng. Cách biển rất gần. Thuận tiện nhiều quán ăn, cà phê gần đó.","Phòng rộng rãi dễ chịu, ổ cắm điện hơi ít và ko gần giường, bữa sáng ngon, đủ ăn","Nhân viên và các chú bảo vệ đều rất nhiệt tình và thân thiện. Khách sạn sạch sẽ, mọi thứ tốt, sẽ quay lại.",
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,9000002748948,Milanesa Hotel & Apartment,Vũng Tàu,5,,6,"Tạm oke, phòng này kia cũng được, hơi bí","Nên book phòng view núi, đẹp, sạch, tui săn được giá tốt ở 2 loại phòng nhưng chữa lành nhất vẫn là phòng view núi, book 301 là thoáng đẹp mê ly, có bếp, máy giặt, nước giặt sẵn cho mn , bạn nhân viên","Sạch sẽ, vị trí gần thuận tiện",
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,3000020008710,Hung Binh Hotel Vung Tau,Vũng Tàu,10,,1,"nhân viên vui vẻ, thân thiện , phòng cách âm không được tốt còn lại thì rất ok , phù hợp với giá tiền","Tốt, sạch, gần trung tâm, gần biển",chú nhân viên rất nhiệt tình dễ thương,
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,3000010037317,Khách sạn Bãi Trước Vũng Tàu,Vũng Tàu,,4,,"Chỗ nghỉ tuyệt vời, giá cả hợp lý, view đẹp, vị trí ngay biển, nhân viên hỗ trợ nhiệt tình",nhân viên hỗ trợ rất nhiệt tình,Phòng oke giá ổn. Phòng view biển,
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,9000003344943,The Song Apartment 5 Star - Windy's Home,Vũng Tàu,9,,10,"Phòng sạch sẽ, tiện nghi đầy đủ, có máy giặt, đồ dùng sinh hoạt. View ban công nhìn toàn cảnh thành phố và biển.",Chị chủ siêu dễ thương 11 điểm,"Chủ nhà thân thiện, hỗ trợ tốt, tuy nhiên căn hộ hơi cũ nên tôi không sử dụng các tiện ích trong căn hộ nhiều, bù lại vị trí ra bãi biển gần",
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,3000010032144,Hải Long Hotel 1,Vũng Tàu,7,,8,đặt phòng có views cửa kính . nhưng đến nơi thì đưa phòng kh kính. rất ngộp,"Phòng sạch sẽ, tiện nghi đầy đủ. Có điều phòng giường đôi thì giường đôi hơi nhỏ",Khách sạn cho dầu gội và sữa tắm rất ít chỉ trong 1 lọ nhỏ. Vòi tắm hư không thấy sửa. Không cho mang khăn tắm ra ngoài. Cửa kính đi ra làm trong suốt dễ làm khách bị va nếu không chú ý.,
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,1000000541649,Sammy Hotel Vung Tau,Vũng Tàu,,2,,"Khách sạn tuy đã cũ nhiều, nhưng vị trí khách sạn rất đẹp, thuận tiện để đi tắm và ngắm cảnh. Phòng view biển đẹp, thoáng đãng, chỗ để xe thoải mái.
Nhân viên khách sạn phục vụ niềm nở, nhiệt tình.","Khách sạn dù đã lâu nhưng vẫn giữ đc phong độ, uy tín và đẳng cấp. CSKH rất oke lun, gia đình mình đi 4 người, có 2 bé. Nhận phòng mình có thấy đèn bị mờ, kiểu đèn ngủ ấy nên hơi tối. Thế mà 5' sau bạ","Gia đình mình có 2 ngày 1 đêm ở ks này. Ks mới sơn lại phòng hay sao á nên nhìn mới. Ks dọn phòng sạch sẽ thơm tho. Nhân viên hay lễ tân, bảo vệ đều rất vui vẻ, dễ thương. Ks ngay công viên đối diện b",
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,9000004084534,Joi Boutique Bãi Trước,Vũng Tàu,6,,7,Nhân viên nhiệt tình dễ thương quá chờiii. Chắc chắn sẽ luôn là lựa chọn ưu tiên khi mình đến Vũng Tàu. Có bếp có máy giặt+sấy đầy đủ cho khách. Vì là người Công Giáo sát nhà thờ Vũng Tàu quá tiện. 🫶🏻,"Các bạn nhân viên thân thiện, nhiệt tình, hỗ trợ tôi nhận phòng sớm",Nhân viên rất thân thiện và hỗ trợ nhiệt tình. Tôi có nơi nghỉ ngơi tuyệt vời.,
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,3000010022089,Ocean Star Hotel,Vũng Tàu,,7,,"khách sạn khá cũ nên cơ sở vật chất cũng đã xuống cấp, thang máy ngộp khí, khách sạn cho hút thuốc ngay gần khu vực thang máy nên khói thuốc ngập hành lang không có cửa sổ thoát khói ra ngoài dẫn tới ","Vị trí ngay mặt tiền bước qua đường là tới biển, lễ tân vui vẻ thân thiện, bảo vệ lái xe gửi bãi khách sạn trả tiền gửi xe. Đặt qua app giá rẻ hơn đến trực tiếp.","Ks gần biển, phòng giá rẻ, sạch sẽ, nhân viên thân thiện hỗ trợ nhiệt tình.",
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,9000001136478,Sóng Homestay - The Sóng Vũng Tàu,Vũng Tàu,4,,5,"Ok, phòng phù hợp với giá cả ạ, tiện ích","Mấy bạn nhân viên oke, phòng ốc sạch sẽ. Nhưng điểm trừ là đợi thang máy siêu lâu","Phòng đẹp, sạch sẽ, mấy chị siu siu dễ thương luôn, hỗ trợ khách hàng tốt. Lần đầu đi nên hơi bỡ ngỡ",
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,1000000475581,Mercure Vung Tau,Vũng Tàu,,3,,Nhân viên hỗ trợ nhiệt tình Tiện ích chung sạch sẽ Nhiều hoạt động ngày tết,"Khách sạn ở tốt . Nệm êm, buffet sáng ngon. Giá hơi cao.",Nhà có trẻ con việc qua lại đường giữa 2 bên tiện ích ko hài lòng lắm,
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,1000000421749,Green Hotel Vung Tau,Vũng Tàu,,6,2,"Tivi không mở được internet không có âm thanh không xem được gì cả
Wifi thì yếu xìu không xài được
phong ở đối diện phòng nhân viên nói chuyện rất ồn ào lớn tiếng.","Phòng bị mưa tạt, nước thấm tường tràn vào bên trong. Nhà vệ sinh dơ và có mùi hôi khó chịu, đèn trong phòng cũng bị hư. Nhân viên lễ tân phục vụ kém. Khi check-out còn nhắc khách lần sau phải giữ gìn","Nhân viên nhiệt tình. Có 1 bạn nhân viên nam cho mình đổi phòng để có view đẹp, mà quên mất tên bạn đó rồi. Ăn sáng cũng cơ bản thôi nhưng sạch sẽ. Đối diện biển nên đi tắm biển rất dễ. Có điều ban đê",
bucket_3_geo_diverse,Q101,đặt phòng khách sạn vũng tàu cuối tuần,9000002012686,Joi Home The Hidden Villa,Vũng Tàu,1,,3,"Mình thuê cuối tuần nên giá hơi mắc, chắc thuê trong tuần thì giá hợp lý hơn. Phòng sạch sẽ nhưng không đẹp với mới lắm nha (ai thích phòng đẹp thì cân nhắc), self-checkin nhưng được hỗ trợ qua zalo n","Nhân viên siêu dễ thương và nhiệt tình, luôn hỗ trợ từ A đến Z, lần sau sẽ ghé lại ❤️","Phòng rộng rãi, giá cả hợp lý, ban công thoáng mát và có cây gì đó nhiều hoa siêu đẹp. Sẽ lưu vào danh sách phòng yêu thích.",
bucket_3_geo_diverse,Q102,homestay sapa cho 2 người,3000010027270,Lao Cai Star Hotel,Lào Cai,,10,10,"Vị trí thì đẹp mà chất lượng khách sạn quá kém. 4sao mà phòng kém vô cùng, tiếng xe nghe rõ, điều hoà thì không chạy, nhà vệ sinh sơ sài không up đồ. Đồ ăn sáng kém vô cùng. 
Không nên vào khách sạn n","Nhân viên thân thiện, hỗ trợ tốt, vì còn nhiều phòng nên khách sạn đã nâng cấp phòng từ superior lên dulex cho mình mà không mất thêm phí. phòng khá đẹp, sạch sẽ, mình rất hài lòng",Thật sự rất đẹp lân sau tôi se quay lại đây,
bucket_3_geo_diverse,Q102,homestay sapa cho 2 người,3000010033264,Sapa Garden Bed & Breakfast,Sa Pa,,8,9,Dù lỡ mất mùa hoa nhưng vẫn vô cùng yêu và choáng ngợp khu vườn nơi đây. Nhất định sẽ quay lại để được ngắm nhìn những khóm hồng rực rỡ,"Căn phòng xinh xắn với khu vườn xinh đẹp. Chủ nhà thân thiện, rất dễ thương. Chúng tôi được chủ nhà mời hái đào trong vườn rất vui. Nhà có những chú chó và mèo dễ thương, mến người. Trải nghiệm ngồi u","Nơi nghỉ ấm cúng, xinh đẹp, đặc biệt là 2 bác và anh chủ nhà cực kỳ dễ mến. Không chỉ thưởng thức không gian sân vườn rộng, đẹp với rất nhiều loại hoa, bếp sưởi ấm cúng mà mình còn học được anh chủ nh",
bucket_3_geo_diverse,Q102,homestay sapa cho 2 người,9000000890158,The Link Farmstay,Sa Pa,8,,5,"Lần đầu tiên đến Sapa mình book homestay vì đọc đánh giá trên Google rất tốt. Và thật sự là anh chị chủ homestay nhiệt tình ngoài sức tưởng tượng của mình. Anh chị rất thân thiện và hiếu khách, phòng ","Chị chủ nhiệt tình thân thiện. Đi Sapa trời mưa không đi được các địa điểm tham quan nhiều... Nhờ cái view chill chill của homestay nên đỡ chán. À, cơm nhà chị chủ nấu ngon mà rẻ lắm ạ 🤭... Chuyến đi ","View đẹp, phòng sạch xinh và mát, đường vào dốc, mặt trước đi vào khách sạn chưa OK lắm. Ăn sáng bình dân (xôi ngon, ốp la, mì gói), cafe ngon. Em chủ vui vẻ, có thể đặt món theo ý (Em Linh Chủ resort",
bucket_3_geo_diverse,Q102,homestay sapa cho 2 người,3000020015552,Sapa Nature View Hotel,Sa Pa,,4,7,"Nói chung phòng ổn, phòng 1 giường lớn đẹp, chủ nhiệt tình, gần các điểm du lịch nhưng hôm mình đi chưa làm đường nên đường xấu kinh khủng, khăn tắm khá cũ, cứng, lạnh mà điều hoà không bật đc, khách ",Phòng không đúng theo thông tin đã đặt. Đồ ăn sáng đơn giản,"Dịch vụ tốt, nhiệt tình. View đẹp",
bucket_3_geo_diverse,Q102,homestay sapa cho 2 người,3000010043078,Little View Homestay,Sa Pa,9,9,2,"AC chủ thân thiện, nhiệt tình. Gần khu trung tâm. Lần sau sẽ quay lại",Nhân viên nhiệt tình bà chủ vui tính,"chị chủ nhà nhiệt tình, phòng sạch sẽ",
bucket_3_geo_diverse,Q102,homestay sapa cho 2 người,1000001010045,Khách sạn de la Coupole Sapa - Bộ sưu tập MGallery,Sa Pa,,1,6,"Khách sạn trung tâm, nhân viên chuyên nghiệp, không gian rất tuyệt và ấm cúng, đồ ăn sáng rất ngon","Phòng okila mng, thuận tiện di chuyển, nhân viên nói nhỏ nhẹ lắm luôn.!!","Lần đầu mình trải nghiệm ở khách sạn này, từ nhân viên, dịch vụ, đồ ăn, thiết kế kiến trúc cho tới vị trí tiếp cận thì không chê vào đâu được ạ :D. Rất hài lòng với chỗ ở dịp vừa rồi trong khách sạn!!",
bucket_3_geo_diverse,Q102,homestay sapa cho 2 người,9000002446892,Big Lao Cai Hotel,Lào Cai,,7,8,"Nhân viên nhiệt tình, vệ sinh sạch sẽ","Khách sạn đang tu sửa nên rất bẩn, phòng thiếu đủ thứ, khăn giấy, máy sấy tóc, móc treo quần áo đều thiếu... Gọi xuống lễ tân thì đều không liên lạc được, phải xuống tận nơi hỏi ...","Vị trí ngay trung tâm, phòng thoáng và sạch sẽ, giá lại rẻ, lần sau nếu lên sẽ quay lại",
bucket_3_geo_diverse,Q102,homestay sapa cho 2 người,9000001107606,Phu Giang Van Homestay Sapa,Sa Pa,1,,3,Rất thoải mái cho mọi người tham gia giải chạy VMM hàng năm vì gần view đẹp và tiện di chuyển ra trung tâm vì không quá xa. Lần sau tới sẽ ủng hộ tiếp nè.,"Vị trí khá thoáng. Có thể săn được mây, anh chị rất nhiệt tình",Mình lên Sapa du lịch hôm đầu thì ở khách sạn gần trung tâm nhưng những hôm sau mình book thử 1 phòng trên homestay PGV thực sự thì cùng 1 giá phòng nhưng ở homestay thoải mái hơn nhiều tiện nghi cũng,
bucket_3_geo_diverse,Q102,homestay sapa cho 2 người,9000000927570,Mega View Homestay,Sa Pa,10,6,1,"Anh chủ siêu nhiệt tình, có hỗ trợ đặt xe, dịch vụ các điểm vui chơi du lịch tại Sapa, hướng dẫn quán ăn uống kĩ lưỡng","Mình thích không gian phòng ở nơi đây, sạch sẽ, ấm cúng. Sẽ trở lại nơi này khi tôi tới Sapa. ☺️","Home có vị trí tốt gần trung tâm nhưng cách biệt yên tĩnh trong một con hẽm dài ( chịu khó đi bộ xuống cầu thang , sẽ ko vấn đề gì nếu bạn là típ người trekking và thích vận động 1 xíu 😁)
Chủ home nhi",
bucket_3_geo_diverse,Q102,homestay sapa cho 2 người,9000005644373,Green Sapa Homestay,Sa Pa,3,,4,"Phòng rộng rãi, tiện nghi, đồ ăn ngon. Nhân viên thân thiện và nhiệt tình.","Mình bay SG-HN chuyến tối muộn và đến Sapa cũng 2h khuya, nhưng gọi đến nhận phòng nhân viên vẫn rất nhiệt tình vui vẻ . Phòng khá oke & có bữa sáng",,
bucket_3_geo_diverse,Q103,khách sạn hồ chí minh quận trung tâm,1000000374041,DDA Hotel District 1,TP Hồ Chí Minh,3,,5,"Khăn tắm bẩn, phòng vệ sinh có mùi hôi, ga trải giường và chăn có mùi","Nếu với một số tiền phải trả như vậy mình thấy khá cao. Mình nên có trải nghiệm trong 1 khách sạn chứ không phải nhà nghỉ, phòng trọ. Các đồ dùng trong phòng hầu hết đã xuống cấp, nhà tắm thì bị rò rỉ","Khách sạn hỗ trợ check in sớm lúc 12h30. Phòng hơi nhỏ, cũ. Nhưng vị trí ngay gần Bùi Viện, tiện lợi trung tâm. Có chỗ để xe máy",
